

Georgia (EST) SCAN Site Little River - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Nov 17 16:02:44 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMAX.D-2 (degC) ,TMIN.D-1 (degC) ,TMIN.D-2 (degC) ,TAVG.D-1 (degC) ,TAVG.D-2 (degC) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-5:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-5:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-5:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-5:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,BATT.I-3 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,PRES.I-1 (inch) ,
2027,2001-03-09,,   21.39,-99.9,    11.5,    19.5,-99.9,     1.3,-99.9,    10.5,-99.9,     9.7,    10.7,    11.1,    12.5,    24.9,    13.8,    14.3,    14.9,    15.0,    16.2,     0.1,     0.1,     0.1,     0.1,     0.1,    6.41,    6.89,    7.10,    7.80,   15.42,   12.77,    3.20,-99.9,     261,     3.1,-99.9,
2027,2001-03-10,,   21.42,-99.9,     7.7,    17.8,-99.9,     7.5,-99.9,    11.7,-99.9,     9.9,    10.7,    10.8,    11.6,    25.0,    12.6,    13.1,    14.0,    14.9,    16.0,     0.1,     0.1,     0.0,     0.1,     0.1,    6.52,    6.88,    6.93,    7.32,   15.49,   12.68,    3.20,-99.9,     302,     3.5,-99.9,
2027,2001-03-11,,   21.42,-99.9,    10.5,    18.2,-99.9,     4.6,-99.9,    10.9,-99.9,     9.4,    10.1,    10.5,    11.8,    24.0,    13.6,    14.1,    14.8,    14.8,    15.9,     0.1,     0.1,     0.0,     0.1,     0.1,    6.25,    6.59,    6.80,    7.43,   14.77,   12.76,    3.20,-99.9,      37,     4.4,-99.9,
2027,2001-03-12,,   21.42,-99.9,    14.8,    22.9,-99.9,     6.3,-99.9,    14.6,-99.9,     8.4,     9.9,     9.2,    10.8,    23.9,    15.9,    16.2,    16.1,    15.2,    15.7,     0.1,     0.1,     0.1,     0.1,     0.1,    5.80,    6.51,    6.19,    6.95,   14.71,   12.78,    3.20,-99.9,      84,     2.6,-99.9,
2027,2001-03-13,,   23.92,-99.9,    17.2,    19.2,-99.9,    14.0,-99.9,    16.0,-99.9,    19.7,    20.7,    19.7,    19.5,    25.5,    15.5,    15.8,    15.3,    15.2,    15.8,     0.0,     0.1,     0.1,     0.1,     0.1,   11.91,   12.52,   11.87,   11.79,   15.88,   12.54,    3.20,-99.9,     128,     5.5,-99.9,
2027,2001-03-14,,   24.10,-99.9,    12.3,    25.3,-99.9,    12.1,-99.9,    19.6,-99.9,    13.9,    15.0,    17.1,    15.5,    27.0,    16.4,    16.9,    17.5,    16.5,    15.9,     0.1,     0.1,     0.0,     0.1,     0.1,    8.50,    9.12,   10.32,    9.38,   16.99,   12.72,    3.20,-99.9,     263,     5.3,-99.9,
2027,2001-03-15,,   24.23,-99.9,    13.3,    23.8,-99.9,    10.5,-99.9,    16.8,-99.9,    15.1,    15.5,    14.8,    14.2,    27.4,    16.2,    16.7,    17.0,    16.5,    16.1,     0.0,     0.1,     0.1,     0.1,     0.1,    9.19,    9.40,    9.00,    8.68,   17.27,   12.74,    3.20,-99.9,      54,     3.2,-99.9,
2027,2001-03-16,,   25.65,-99.9,    18.3,    26.0,-99.9,    13.2,-99.9,    19.4,-99.9,    15.0,    16.9,    17.6,    19.4,    33.3,    17.7,    18.1,    18.1,    16.9,    16.2,     0.1,     0.1,     0.0,     0.1,     0.1,    9.10,   10.20,   10.63,   11.72,   22.06,   12.75,    3.21,-99.9,     201,     6.1,-99.9,
2027,2001-03-17,,   25.65,-99.9,    14.9,    25.4,-99.9,    13.0,-99.9,    19.0,-99.9,    13.1,    14.2,    15.4,    17.9,    33.3,    17.3,    17.8,    18.3,    17.4,    16.4,     0.1,     0.1,     0.1,     0.1,     0.1,    8.07,    8.69,    9.32,   10.81,   22.07,   12.75,    3.21,-99.9,     240,     3.7,-99.9,
2027,2001-03-18,,   25.65,-99.9,    11.4,    17.4,-99.9,     9.7,-99.9,    13.3,-99.9,    12.8,    13.5,    13.1,    15.6,    33.7,    15.9,    16.4,    16.7,    16.8,    16.6,     0.0,     0.1,     0.1,     0.1,     0.1,    7.91,    8.31,    8.11,    9.44,   22.45,   12.74,    3.20,-99.9,     312,     4.6,-99.9,
2027,2001-03-19,,   25.70,-99.9,    10.1,    12.5,-99.9,     8.9,-99.9,    10.7,-99.9,    11.9,    13.2,    13.0,    15.3,    33.6,    13.1,    13.6,    14.5,    15.7,    16.6,     0.1,     0.1,     0.1,     0.1,     0.1,    7.49,    8.14,    8.05,    9.26,   22.29,   12.55,    3.20,-99.9,      38,     5.3,-99.9,
2027,2001-03-20,,   26.13,-99.9,    12.5,    12.7,-99.9,     9.3,-99.9,    10.9,-99.9,    16.2,    16.8,    15.1,    14.8,    33.3,    12.5,    12.9,    13.3,    14.7,    16.4,     0.0,     0.1,     0.1,     0.1,     0.1,    9.80,   10.13,    9.17,    9.02,   22.09,   12.55,    3.21,-99.9,      76,     9.2,-99.9,
2027,2001-03-21,,   27.21,-99.9,     6.0,    14.9,-99.9,     5.8,-99.9,    10.2,-99.9,    15.9,    17.3,    18.1,    17.9,    34.0,    11.9,    12.4,    13.1,    14.3,    16.0,     0.0,     0.1,     0.0,     0.1,     0.1,    9.61,   10.41,   10.93,   10.77,   22.68,   12.52,    3.21,-99.9,     244,     7.3,-99.9,
2027,2001-03-22,,   27.21,-99.9,    10.0,    11.4,-99.9,     5.7,-99.9,     8.7,-99.9,    14.1,    15.5,    16.3,    17.1,    34.1,    11.3,    11.8,    12.4,    13.7,    15.7,     0.1,     0.1,     0.0,     0.1,     0.1,    8.63,    9.40,    9.82,   10.32,   22.79,   12.56,    3.21,-99.9,     287,     6.7,-99.9,
2027,2001-03-23,,   27.21,-99.9,    12.7,    21.7,-99.9,     7.4,-99.9,    13.8,-99.9,    13.3,    14.2,    14.1,    16.3,    34.6,    13.7,    14.2,    14.6,    14.3,    15.4,     0.0,     0.1,     0.1,     0.1,     0.1,    8.21,    8.67,    8.64,    9.87,   23.21,   12.72,    3.21,-99.9,     305,     6.3,-99.9,
2027,2001-03-24,,   27.21,-99.9,     9.9,    22.7,-99.9,     7.3,-99.9,    15.0,-99.9,    11.2,    12.7,    13.3,    15.1,    34.6,    15.0,    15.4,    15.8,    15.0,    15.4,     0.1,     0.1,     0.1,     0.1,     0.1,    7.12,    7.89,    8.21,    9.16,   23.18,   12.72,    3.21,-99.9,     356,     3.9,-99.9,
2027,2001-03-25,,   27.21,-99.9,    18.1,    25.3,-99.9,     7.9,-99.9,    17.0,-99.9,    11.4,    11.8,    11.9,    15.5,    35.1,    16.8,    17.1,    17.0,    15.7,    15.5,     0.0,     0.1,     0.1,     0.1,     0.1,    7.24,    7.43,    7.46,    9.40,   23.67,   12.77,    3.21,-99.9,     222,     2.3,-99.9,
2027,2001-03-26,,   27.31,-99.9,    10.5,    19.0,-99.9,    10.2,-99.9,    14.8,-99.9,    10.5,    12.7,    11.8,    14.8,    34.8,    14.9,    15.4,    16.3,    16.0,    15.7,     0.1,     0.1,     0.1,     0.1,     0.1,    6.77,    7.87,    7.44,    9.00,   23.40,   12.73,    3.21,-99.9,     298,     3.8,-99.9,
2027,2001-03-27,,   27.31,-99.9,     7.1,    15.8,-99.9,     5.3,-99.9,    10.3,-99.9,    10.6,    11.8,    11.4,    14.1,    34.8,    13.7,    14.3,    15.4,    15.6,    15.8,     0.0,     0.1,     0.1,     0.1,     0.1,    6.81,    7.42,    7.21,    8.63,   23.34,   12.73,    3.21,-99.9,     338,     6.7,-99.9,
2027,2001-03-28,,   27.31,-99.9,     6.1,    15.6,-99.9,     5.3,-99.9,     9.8,-99.9,     8.3,    10.9,    10.3,    13.0,    29.4,    13.9,    14.5,    15.3,    15.3,    15.8,     0.1,     0.1,     0.1,     0.1,     0.1,    5.77,    6.98,    6.71,    8.03,   18.81,   12.75,    3.21,-99.9,      13,     5.8,-99.9,
2027,2001-03-29,,   27.70,-99.9,    10.2,    14.5,-99.9,     5.4,-99.9,    10.5,-99.9,    15.9,    16.1,    10.7,    12.6,    28.8,    12.9,    13.3,    14.0,    14.6,    15.7,     0.1,     0.1,     0.1,     0.1,     0.1,    9.62,    9.75,    6.86,    7.85,   18.38,   12.76,    3.21,-99.9,      82,     5.4,-99.9,
2027,2001-03-30,,   29.61,-99.9,    13.6,    23.6,-99.9,    10.1,-99.9,    15.9,-99.9,    15.2,    17.0,    17.5,    19.5,    32.4,    15.6,    15.9,    15.5,    14.7,    15.6,     0.1,     0.1,     0.0,     0.1,     0.1,    9.23,   10.28,   10.52,   11.76,   21.31,   12.73,    3.21,-99.9,     108,     5.6,-99.9,
2027,2001-03-31,,   29.65,-99.9,    13.3,    22.0,-99.9,    12.4,-99.9,    15.6,-99.9,    14.2,    15.4,    16.2,    18.6,    32.9,    16.0,    16.4,    16.4,    15.5,    15.6,     0.1,     0.1,     0.1,     0.1,     0.1,    8.69,    9.32,    9.81,   11.20,   21.70,   12.75,    3.21,-99.9,       8,     2.9,-99.9,
2027,2001-04-01,,   29.65,-99.9,    14.0,    22.6,-99.9,    11.7,-99.9,    16.4,-99.9,    13.4,    14.2,    15.3,    17.3,    33.1,    16.2,    16.6,    16.8,    16.0,    15.7,     0.0,     0.1,     0.0,     0.1,     0.1,    8.25,    8.67,    9.27,   10.45,   21.85,   12.75,    3.21,-99.9,     284,     3.9,-99.9,
2027,2001-04-02,,   29.65,-99.9,     7.7,    20.6,-99.9,     7.5,-99.9,    14.8,-99.9,    11.5,    13.4,    13.8,    17.2,    33.6,    14.8,    15.5,    16.3,    16.1,    15.9,     0.1,     0.1,     0.0,     0.1,     0.1,    7.27,    8.25,    8.45,   10.34,   22.35,   12.75,    3.21,-99.9,     289,     6.5,-99.9,
2027,2001-04-03,,   29.65,-99.9,    13.1,    23.7,-99.9,     5.1,-99.9,    14.2,-99.9,    10.1,    12.5,    11.8,    16.1,    33.8,    16.4,    16.8,    17.2,    16.2,    15.9,     0.1,     0.1,     0.1,     0.1,     0.1,    6.61,    7.75,    7.42,    9.71,   22.50,   12.77,    3.21,-99.9,     103,     2.0,-99.9,
2027,2001-04-04,,   30.46,-99.9,    16.4,    20.1,-99.9,    11.5,-99.9,    16.1,-99.9,    18.3,    18.8,    17.1,    14.6,    34.0,    16.2,    16.5,    16.2,    15.9,    16.1,     0.1,     0.1,     0.0,     0.1,     0.1,   11.04,   11.35,   10.29,    8.91,   22.64,   12.62,    3.21,-99.9,     140,     4.3,-99.9,
2027,2001-04-05,,   30.72,-99.9,    17.9,    23.0,-99.9,    16.2,-99.9,    19.5,-99.9,    13.9,    16.0,    16.1,    17.4,    34.3,    17.9,    18.1,    17.7,    16.6,    16.1,     0.1,     0.1,     0.0,     0.1,     0.1,    8.51,    9.65,    9.70,   10.46,   22.96,   12.75,    3.21,-99.9,      23,     4.6,-99.9,
2027,2001-04-06,,   30.72,-99.9,    16.0,    20.9,-99.9,    15.0,-99.9,    17.8,-99.9,    13.5,    14.5,    14.5,    17.1,    34.7,    17.3,    17.7,    17.7,    16.8,    16.3,     0.0,     0.1,     0.1,     0.1,     0.1,    8.29,    8.83,    8.86,   10.30,   23.28,   12.77,    3.21,-99.9,      95,     5.7,-99.9,
2027,2001-04-07,,   30.72,-99.9,    17.5,    28.1,-99.9,    13.0,-99.9,    19.8,-99.9,    12.4,    13.4,    13.4,    15.9,    34.6,    19.4,    19.7,    19.3,    17.5,    16.5,     0.0,     0.1,     0.1,     0.1,     0.1,    7.75,    8.27,    8.23,    9.63,   23.19,   12.77,    3.21,-99.9,     152,     2.9,-99.9,
2027,2001-04-08,,   30.72,-99.9,    19.6,    29.0,-99.9,    16.0,-99.9,    22.3,-99.9,    11.7,    12.3,    12.6,    15.4,    35.0,    20.5,    20.8,    20.4,    18.4,    16.8,     0.0,     0.1,     0.0,     0.1,     0.1,    7.39,    7.69,    7.84,    9.33,   23.51,   12.79,    3.21,-99.9,     186,     2.8,-99.9,
2027,2001-04-09,,   30.72,-99.9,    18.9,    29.1,-99.9,    17.0,-99.9,    22.8,-99.9,     9.7,    11.0,    12.0,    14.7,    35.1,    21.5,    21.8,    21.5,    19.3,    17.1,     0.1,     0.1,     0.0,     0.1,     0.1,    6.40,    7.04,    7.51,    8.94,   23.61,   12.78,    3.21,-99.9,     222,     2.6,-99.9,
2027,2001-04-10,,   30.72,-99.9,    19.6,    28.6,-99.9,    16.2,-99.9,    22.0,-99.9,     8.4,    10.1,    10.7,    14.7,    34.5,    22.1,    22.4,    22.3,    20.0,    17.5,     0.1,     0.1,     0.1,     0.1,     0.1,    5.81,    6.60,    6.87,    8.93,   23.14,   12.77,    3.21,-99.9,     246,     2.5,-99.9,
2027,2001-04-11,,   30.72,-99.9,    22.5,    32.2,-99.9,    17.4,-99.9,    24.4,-99.9,     6.1,     8.6,     9.8,    14.1,    34.3,    23.4,    23.6,    23.2,    20.6,    18.0,     0.1,     0.1,     0.1,     0.1,     0.1,    4.86,    5.92,    6.44,    8.61,   22.89,   12.78,    3.21,-99.9,     236,     2.2,-99.9,
2027,2001-04-12,,   30.72,-99.9,    21.1,    30.5,-99.9,    17.4,-99.9,    24.1,-99.9,     6.1,     7.0,     9.7,    13.8,    30.2,    23.1,    23.5,    23.2,    21.0,    18.4,     0.0,     0.1,     0.0,     0.1,     0.1,    4.85,    5.20,    6.40,    8.47,   19.49,   12.77,    3.21,-99.9,     193,     2.8,-99.9,
2027,2001-04-13,,   30.72,-99.9,    21.7,    30.4,-99.9,    17.8,-99.9,    23.4,-99.9,     3.9,     5.4,     8.8,    12.7,    29.4,    23.3,    23.5,    23.2,    21.2,    18.7,     0.1,     0.1,     0.0,     0.1,     0.1,    3.98,    4.58,    6.00,    7.85,   18.84,   12.78,    3.21,-99.9,     198,     3.4,-99.9,
2027,2001-04-14,,   30.82,-99.9,    23.1,    31.6,-99.9,    18.5,-99.9,    24.9,-99.9,     4.9,     4.4,     7.6,    12.9,    29.0,    24.3,    24.5,    23.9,    21.7,    19.0,     0.1,     0.1,     0.1,     0.1,     0.1,    4.36,    4.17,    5.45,    7.99,   18.53,   12.77,    3.21,-99.9,     229,     3.9,-99.9,
2027,2001-04-15,,   30.82,-99.9,    21.1,    30.5,-99.9,    20.6,-99.9,    24.6,-99.9,     4.1,     4.7,     7.2,    11.9,    27.7,    24.5,    24.7,    24.4,    22.2,    19.3,     0.1,     0.1,     0.1,     0.1,     0.1,    4.06,    4.31,    5.31,    7.46,   17.53,   12.77,    3.21,-99.9,     335,     3.4,-99.9,
2027,2001-04-16,,   31.38,-99.9,    19.7,    28.9,-99.9,    17.7,-99.9,    21.4,-99.9,    12.3,    12.0,     6.9,    11.9,    27.2,    22.1,    22.5,    22.7,    21.8,    19.6,     0.1,     0.1,     0.1,     0.1,     0.1,    7.66,    7.52,    5.18,    7.48,   17.13,   12.64,    3.21,-99.9,     245,     3.4,-99.9,
2027,2001-04-17,,   31.38,-99.9,    15.9,    24.8,-99.9,    14.0,-99.9,    19.7,-99.9,     9.9,    10.2,     7.7,    12.5,    26.8,    21.0,    21.5,    22.3,    21.5,    19.7,     0.1,     0.1,     0.0,     0.1,     0.1,    6.50,    6.63,    5.53,    7.75,   16.82,   12.76,    3.21,-99.9,     312,     7.2,-99.9,
2027,2001-04-18,,   31.38,-99.9,     9.6,    20.3,-99.9,     9.3,-99.9,    15.0,-99.9,     6.4,     8.5,     7.8,    11.9,    26.9,    18.6,    19.2,    20.6,    20.7,    19.7,     0.1,     0.1,     0.0,     0.1,     0.1,    4.98,    5.86,    5.57,    7.45,   16.86,   12.75,    3.21,-99.9,     321,     9.2,-99.9,
2027,2001-04-19,,   31.38,-99.9,     7.1,    18.6,-99.9,     5.1,-99.9,    11.0,-99.9,     5.7,     6.8,     7.7,    11.2,    26.5,    18.2,    18.7,    20.0,    19.9,    19.5,     0.1,     0.1,     0.0,     0.1,     0.1,    4.69,    5.14,    5.52,    7.10,   16.56,   12.77,    3.21,-99.9,     336,     6.5,-99.9,
2027,2001-04-20,,   31.38,-99.9,    10.1,    22.7,-99.9,     4.3,-99.9,    13.5,-99.9,     4.9,     5.4,     6.7,    11.6,    26.2,    18.9,    19.4,    20.2,    19.6,    19.3,     0.1,     0.1,     0.1,     0.1,     0.1,    4.37,    4.55,    5.09,    7.33,   16.36,   12.77,    3.21,-99.9,      93,     1.6,-99.9,
2027,2001-04-21,,   31.38,-99.9,    13.8,    26.3,-99.9,     7.5,-99.9,    17.3,-99.9,     4.3,     4.3,     6.2,    10.9,    25.9,    19.9,    20.3,    20.7,    19.7,    19.2,     0.1,     0.1,     0.1,     0.1,     0.1,    4.16,    4.13,    4.87,    6.99,   16.15,   12.78,    3.21,-99.9,     172,     3.4,-99.9,
2027,2001-04-22,,   31.38,-99.9,    18.8,    27.9,-99.9,    13.4,-99.9,    21.1,-99.9,     3.4,     3.7,     5.8,    10.5,    25.9,    21.6,    21.9,    21.9,    20.3,    19.1,     0.1,     0.1,     0.1,     0.1,     0.1,    3.83,    3.92,    4.73,    6.79,   16.17,   12.79,    3.21,-99.9,     148,     5.0,-99.9,
2027,2001-04-23,,   31.38,-99.9,    19.7,    28.9,-99.9,    14.2,-99.9,    21.9,-99.9,     2.9,     3.5,     5.1,    10.9,    25.6,    22.6,    22.9,    22.7,    20.8,    19.3,     0.1,     0.1,     0.1,     0.1,     0.1,    3.63,    3.84,    4.45,    7.00,   15.96,   12.79,    3.21,-99.9,     122,     5.5,-99.9,
2027,2001-04-24,,   31.38,-99.9,    21.4,    30.1,-99.9,    16.0,-99.9,    22.5,-99.9,     1.9,     3.5,     5.2,    10.8,    24.7,    23.4,    23.7,    23.5,    21.5,    19.5,     0.1,     0.1,     0.1,     0.1,     0.1,    3.29,    3.86,    4.48,    6.93,   15.30,   12.79,    3.21,-99.9,     138,     3.8,-99.9,
2027,2001-04-25,,   31.38,-99.9,    20.7,    30.6,-99.9,    17.8,-99.9,    23.5,-99.9,     3.1,     3.4,     4.6,-99.9,    24.6,    24.2,    24.5,    24.3,    22.0,    19.8,     0.1,     0.1,     0.1,     0.1,     0.1,    3.72,    3.81,    4.27,    7.07,   15.23,   12.77,    3.21,-99.9,     207,     2.8,-99.9,
2027,2001-04-26,,   31.38,-99.9,    13.4,    20.9,-99.9,    13.3,-99.9,    17.6,-99.9,     2.1,     3.0,     4.0,    10.1,    24.5,    19.9,    20.5,    21.6,    21.4,    20.1,     0.1,     0.1,     0.1,     0.1,     0.1,    3.38,    3.66,    4.04,    6.59,   15.16,   12.74,    3.21,-99.9,      10,     5.4,-99.9,
2027,2001-04-27,,   31.38,-99.9,    10.9,    23.1,-99.9,    10.7,-99.9,    16.1,-99.9,     1.4,     3.1,     4.5,     9.9,    25.0,    21.2,    21.7,    22.5,    21.3,    20.1,     0.1,     0.1,     0.1,     0.1,     0.1,    3.12,    3.71,    4.20,    6.49,   15.52,   12.76,    3.21,-99.9,      45,     4.5,-99.9,
2027,2001-04-28,,   31.38,-99.9,    14.6,    27.0,-99.9,     8.3,-99.9,    17.9,-99.9,     3.5,     3.4,     3.9,-99.9,    24.8,    22.4,    22.9,    23.4,    21.6,    20.1,     0.0,     0.1,     0.1,     0.1,     0.1,    3.84,    3.82,    3.99,    7.02,   15.33,   12.76,    3.21,-99.9,      91,     1.7,-99.9,
2027,2001-04-29,,   31.38,-99.9,    20.7,    29.7,-99.9,    10.3,-99.9,    20.9,-99.9,     1.9,     3.3,     3.8,    10.0,    24.7,    23.9,    24.3,    24.0,    21.9,    20.1,     0.1,     0.1,     0.1,     0.1,     0.1,    3.29,    3.77,    3.97,    6.56,   15.25,   12.79,    3.21,-99.9,     184,     2.2,-99.9,
2027,2001-04-30,,   31.38,-99.9,    19.0,    28.7,-99.9,    14.0,-99.9,    22.0,-99.9,     3.4,     3.1,     3.8,    10.2,    24.0,    23.9,    24.3,    24.3,    22.3,    20.3,     0.0,     0.1,     0.1,     0.1,     0.1,    3.82,    3.69,    3.96,    6.63,   14.76,   12.79,    3.21,-99.9,     123,     6.5,-99.9,
2027,2001-05-01,,   31.38,-99.9,    16.8,    25.9,-99.9,    16.7,-99.9,    20.8,-99.9,     2.0,     2.9,     4.1,    10.1,    24.3,    22.9,    23.4,    23.8,    22.3,    20.5,     0.1,     0.1,     0.1,     0.1,     0.1,    3.34,    3.65,    4.07,    6.58,   14.98,   12.77,    3.21,-99.9,      93,     6.0,-99.9,
2027,2001-05-02,,   31.38,-99.9,    18.9,    27.5,-99.9,    13.3,-99.9,    20.7,-99.9,     3.0,     2.8,     4.1,-99.9,    24.3,    24.2,    24.6,    24.5,    22.5,    20.6,     0.0,     0.1,     0.1,     0.1,     0.1,    3.67,    3.62,    4.09,    6.95,   15.00,   12.80,    3.21,-99.9,      86,     4.1,-99.9,
2027,2001-05-03,,   31.38,-99.9,    20.2,    27.9,-99.9,    13.9,-99.9,    21.5,-99.9,     2.7,     2.6,     3.8,     9.8,    24.1,    25.1,    25.5,    25.2,    22.9,    20.8,     0.0,     0.1,     0.1,     0.1,     0.1,    3.57,    3.54,    3.97,    6.46,   14.88,   12.80,    3.21,-99.9,      92,     4.3,-99.9,
2027,2001-05-04,,   31.38,-99.9,    18.3,    28.4,-99.9,    15.6,-99.9,    22.2,-99.9,     2.8,     2.7,     4.1,-99.9,    23.9,    24.8,    25.3,    25.3,    23.3,    20.9,     0.0,     0.1,     0.1,     0.1,     0.1,    3.62,    3.56,    4.07,    6.93,   14.70,   12.78,    3.21,-99.9,      94,     4.9,-99.9,
2027,2001-05-05,,   31.38,-99.9,    20.1,    28.7,-99.9,    13.1,-99.9,    21.7,-99.9,     1.0,     2.6,     3.8,    10.1,    24.2,    25.9,    26.3,    26.0,    23.6,    21.1,     0.1,     0.1,     0.1,     0.1,     0.1,    3.01,    3.52,    3.96,    6.62,   14.88,   12.80,    3.22,-99.9,      93,     4.6,-99.9,
2027,2001-05-06,,   31.38,-99.9,    20.0,    30.6,-99.9,    14.6,-99.9,    23.0,-99.9,     1.7,     2.5,     4.1,    10.5,    24.1,    26.4,    27.0,    26.7,    24.1,    21.3,     0.0,     0.1,     0.1,     0.1,     0.1,    3.24,    3.50,    4.08,    6.79,   14.87,   12.78,    3.22,-99.9,     100,     3.5,-99.9,
2027,2001-05-07,,   31.38,-99.9,    21.6,    31.0,-99.9,    15.1,-99.9,    24.0,-99.9,     2.3,     2.4,     4.1,     9.7,    23.9,    26.8,    27.3,    27.0,    24.5,    21.5,     0.0,     0.1,     0.1,     0.1,     0.1,    3.43,    3.48,    4.09,    6.39,   14.67,   12.78,    3.22,-99.9,     126,     3.8,-99.9,
2027,2001-05-08,,   31.38,-99.9,    18.5,    25.3,-99.9,    17.2,-99.9,    21.1,-99.9,     8.0,     7.1,     4.0,    10.4,    23.9,    22.2,    22.7,    23.9,    23.7,    21.8,     0.1,     0.1,     0.1,     0.1,     0.1,    5.65,    5.26,    4.03,    6.74,   14.68,   12.75,    3.22,-99.9,      89,     5.1,-99.9,
2027,2001-05-09,,   31.38,-99.9,    19.5,    28.5,-99.9,    15.7,-99.9,    21.6,-99.9,     7.7,     6.5,     4.5,    10.4,    23.5,    23.1,    23.6,    24.2,    23.2,    21.8,     0.1,     0.1,     0.0,     0.1,     0.1,    5.52,    5.01,    4.22,    6.75,   14.41,   12.77,    3.22,-99.9,      88,     4.1,-99.9,
2027,2001-05-10,,   31.38,-99.9,    20.2,    28.5,-99.9,    13.8,-99.9,    21.9,-99.9,     5.3,     6.2,     4.0,    10.6,    23.9,    24.2,    24.6,    25.0,    23.4,    21.7,     0.1,     0.1,     0.1,     0.1,     0.1,    4.53,    4.90,    4.05,    6.84,   14.70,   12.78,    3.22,-99.9,     104,     3.0,-99.9,
2027,2001-05-11,,   31.38,-99.9,    22.3,    29.8,-99.9,    15.9,-99.9,    23.6,-99.9,     6.5,     5.7,     4.2,    10.5,    23.4,    25.3,    25.7,    25.7,    23.8,    21.7,     0.1,     0.1,     0.1,     0.1,     0.1,    5.01,    4.68,    4.10,    6.78,   14.35,   12.78,    3.22,-99.9,     180,     3.0,-99.9,
2027,2001-05-12,,   31.38,-99.9,    20.4,    31.0,-99.9,    17.6,-99.9,    23.5,-99.9,     5.6,     5.8,     4.4,    10.3,    23.9,    25.7,    26.1,    26.1,    24.2,    21.9,     0.1,     0.1,     0.1,     0.1,     0.1,    4.64,    4.72,    4.19,    6.69,   14.69,   12.76,    3.22,-99.9,     208,     2.9,-99.9,
2027,2001-05-13,,   31.38,-99.9,    19.4,    29.1,-99.9,    18.0,-99.9,    22.3,-99.9,-99.9,     5.5,     4.5,     9.7,    23.2,    24.3,    24.8,    25.2,    24.1,    22.0,     0.1,     0.1,     0.1,     0.1,     0.1,    3.95,    4.62,    4.24,    6.41,   14.22,   12.78,    3.22,-99.9,     285,     3.4,-99.9,
2027,2001-05-14,,   31.38,-99.9,    19.3,    30.2,-99.9,    16.2,-99.9,    23.2,-99.9,     5.4,     5.3,     4.5,    10.6,    23.1,    25.5,    26.1,    26.7,    24.6,    22.1,     0.1,     0.1,     0.1,     0.1,     0.1,    4.55,    4.54,    4.23,    6.81,   14.18,   12.75,    3.22,-99.9,     324,     4.9,-99.9,
2027,2001-05-15,,   31.38,-99.9,    16.3,    31.0,-99.9,    12.4,-99.9,    22.6,-99.9,     5.5,     5.2,     4.7,    10.3,    23.4,    26.3,    26.9,    27.2,    24.9,    22.3,     0.0,     0.1,     0.1,     0.1,     0.1,    4.60,    4.48,    4.31,    6.68,   14.37,   12.74,    3.22,-99.9,     364,     3.1,-99.9,
2027,2001-05-16,,   31.38,-99.9,    20.2,    32.5,-99.9,    13.5,-99.9,    23.4,-99.9,     5.4,     5.3,     5.2,    10.4,    23.7,    27.5,    28.0,    28.0,    25.4,    22.4,     0.0,     0.1,     0.0,     0.1,     0.1,    4.56,    4.51,    4.51,    6.76,   14.58,   12.74,    3.22,-99.9,     276,     2.1,-99.9,
2027,2001-05-17,,   31.38,-99.9,    23.9,    34.6,-99.9,    15.6,-99.9,    25.7,-99.9,     5.2,     5.3,     5.1,-99.9,    23.4,    28.7,    29.1,    29.0,    26.0,    22.7,     0.0,     0.1,     0.0,     0.1,     0.1,    4.47,    4.51,    4.47,    6.91,   14.34,   12.73,    3.22,-99.9,     275,     2.9,-99.9,
2027,2001-05-18,,   31.38,-99.9,    24.3,    34.2,-99.9,    18.8,-99.9,    26.9,-99.9,     4.7,     4.9,     4.8,     9.5,    23.6,    29.1,    29.5,    29.2,    26.5,    22.9,     0.0,     0.1,     0.1,     0.1,     0.1,    4.28,    4.36,    4.34,    6.31,   14.48,   12.73,    3.22,-99.9,     239,     2.0,-99.9,
